                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    456,                0.74365,                0.43715,                0.87589,                0.89443,                0.89665,                0.93226,                0.57948,                 1.3296,                0.66217,                 1.0139,               0.000991,               0.000991,               0.000991
                    457,                0.80466,                0.44885,                0.86627,                0.88706,                0.90259,                0.92957,                0.57076,                 1.3546,                0.67511,                 1.0219,              0.0009712,              0.0009712,              0.0009712
                    458,                0.73665,                0.43541,                0.86489,                0.89677,                 0.8959,                0.93064,                0.56763,                 1.3508,                0.67127,                 1.0181,              0.0009514,              0.0009514,              0.0009514
                    459,                0.75039,                0.44966,                0.87479,                0.89705,                0.90326,                0.93267,                0.57791,                 1.3395,                0.64982,                  1.012,              0.0009316,              0.0009316,              0.0009316
                    460,                0.75564,                0.44241,                0.86311,                0.89975,                0.90846,                 0.9319,                 0.5768,                 1.3428,                0.64608,                 1.0118,              0.0009118,              0.0009118,              0.0009118
                    461,                0.83684,                0.45884,                0.88651,                0.90219,                0.90815,                0.93206,                0.58171,                 1.3214,                0.64337,                 1.0082,               0.000892,               0.000892,               0.000892
                    462,                0.76097,                0.43993,                0.87395,                0.90166,                0.91883,                0.93673,                0.58794,                 1.3025,                0.64147,                 1.0029,              0.0008722,              0.0008722,              0.0008722
                    463,                0.72889,                0.43428,                0.87346,                0.89595,                0.90785,                0.93162,                0.59089,                 1.3086,                0.65227,                 1.0071,              0.0008524,              0.0008524,              0.0008524
                    464,                0.79653,                0.45378,                0.87519,                0.90296,                0.89996,                0.93307,                0.58432,                 1.3181,                0.67385,                 1.0105,              0.0008326,              0.0008326,              0.0008326
                    465,                0.74925,                0.43916,                0.86773,                0.90124,                0.90065,                0.93457,                0.58466,                 1.3239,                0.66603,                 1.0124,              0.0008128,              0.0008128,              0.0008128
                    466,                0.80191,                0.45248,                0.87893,                0.90586,                0.89882,                0.93518,                0.58975,                 1.3111,                0.65778,                 1.0099,               0.000793,               0.000793,               0.000793
                    467,                0.72999,                0.42938,                0.86425,                0.90692,                0.89339,                0.93733,                0.59328,                 1.3083,                0.64513,                  1.012,              0.0007732,              0.0007732,              0.0007732
                    468,                0.79827,                0.45637,                0.86742,                0.90374,                0.90093,                0.93615,                0.58851,                  1.323,                0.64825,                 1.0159,              0.0007534,              0.0007534,              0.0007534
                    469,                0.73039,                0.42901,                0.87061,                 0.9051,                0.90012,                0.93559,                0.58815,                 1.3163,                 0.6485,                 1.0145,              0.0007336,              0.0007336,              0.0007336
                    470,                0.81904,                0.47587,                0.89198,                0.89634,                0.90539,                0.93579,                0.59031,                 1.3073,                0.65505,                 1.0116,              0.0007138,              0.0007138,              0.0007138
                    471,                 0.7763,                0.44598,                0.88333,                0.90176,                0.91876,                0.93804,                0.59026,                 1.3016,                0.63447,                 1.0081,               0.000694,               0.000694,               0.000694
                    472,                 0.7264,                0.43183,                0.86872,                0.89571,                0.92024,                 0.9369,                0.59062,                 1.2943,                0.64001,                 1.0019,              0.0006742,              0.0006742,              0.0006742
                    473,                 0.7368,                0.43492,                0.86234,                0.90052,                0.92187,                 0.9345,                0.58764,                  1.309,                0.64921,                 1.0086,              0.0006544,              0.0006544,              0.0006544
                    474,                0.76205,                0.44787,                0.88166,                0.90224,                0.92024,                0.93432,                0.58998,                 1.3054,                 0.6458,                 1.0086,              0.0006346,              0.0006346,              0.0006346
                    475,                0.71211,                0.42655,                0.86466,                0.90035,                0.92024,                0.93372,                0.58767,                 1.3114,                0.64248,                 1.0123,              0.0006148,              0.0006148,              0.0006148
                    476,                0.71879,                0.42975,                 0.8742,                0.89157,                 0.9145,                0.93015,                0.58206,                 1.3235,                0.64407,                 1.0134,               0.000595,               0.000595,               0.000595
                    477,                0.79116,                0.44945,                0.88777,                  0.898,                0.92193,                0.93272,                0.58296,                 1.3255,                0.64502,                 1.0135,              0.0005752,              0.0005752,              0.0005752
                    478,                0.75972,                0.44081,                0.88453,                0.89587,                0.91944,                0.93321,                0.58293,                 1.3172,                0.64774,                 1.0126,              0.0005554,              0.0005554,              0.0005554
                    479,                0.73169,                0.42812,                0.87461,                0.89771,                0.91681,                0.93378,                0.58763,                 1.3073,                0.64816,                   1.01,              0.0005356,              0.0005356,              0.0005356
                    480,                0.80378,                0.44954,                0.87794,                0.89257,                0.91228,                0.93293,                0.59082,                 1.3092,                0.65412,                 1.0093,              0.0005158,              0.0005158,              0.0005158
                    481,                0.75826,                0.43752,                 0.8771,                 0.8912,                0.91135,                0.93321,                0.58882,                  1.309,                0.64818,                 1.0092,               0.000496,               0.000496,               0.000496
                    482,                0.72273,                0.42621,                0.86663,                0.89525,                0.91284,                 0.9335,                0.59245,                 1.3092,                0.64678,                 1.0091,              0.0004762,              0.0004762,              0.0004762
                    483,                0.72418,                 0.4332,                0.86766,                 0.8989,                0.91102,                0.93292,                0.58474,                 1.3215,                0.64862,                 1.0118,              0.0004564,              0.0004564,              0.0004564
                    484,                 0.7614,                0.43766,                0.86917,                0.89858,                0.90376,                0.93223,                0.58303,                 1.3316,                0.64836,                 1.0136,              0.0004366,              0.0004366,              0.0004366
                    485,                0.70563,                0.41803,                0.86164,                0.89509,                0.89976,                0.92966,                0.58279,                 1.3261,                 0.6468,                 1.0126,              0.0004168,              0.0004168,              0.0004168
                    486,                0.72716,                0.43006,                0.87089,                0.89712,                0.91096,                0.93348,                0.58806,                 1.3168,                0.64967,                 1.0105,               0.000397,               0.000397,               0.000397
                    487,                0.74752,                0.43146,                0.87063,                0.89413,                0.90858,                0.93295,                0.58634,                 1.3202,                0.65068,                 1.0112,              0.0003772,              0.0003772,              0.0003772
                    488,                0.69757,                0.42078,                0.86731,                0.89754,                0.90612,                0.93289,                 0.5878,                 1.3141,                0.65286,                 1.0105,              0.0003574,              0.0003574,              0.0003574
                    489,                0.75701,                0.43073,                0.87759,                0.90164,                0.91003,                0.93301,                0.58865,                 1.3142,                0.64944,                 1.0113,              0.0003376,              0.0003376,              0.0003376
                    490,                0.75283,                0.45849,                0.87511,                0.90886,                0.90825,                0.93601,                0.59035,                 1.3076,                0.63832,                 1.0107,              0.0003178,              0.0003178,              0.0003178
                    491,                0.72433,                 0.4391,                0.86583,                0.90605,                0.91681,                0.93476,                0.58917,                 1.3042,                0.62457,                 1.0079,               0.000298,               0.000298,               0.000298
                    492,                0.77801,                  0.463,                0.88101,                 0.9055,                0.91961,                0.93604,                0.58544,                  1.318,                0.61688,                 1.0194,              0.0002782,              0.0002782,              0.0002782
                    493,                0.71396,                0.42825,                 0.8605,                0.89098,                0.92024,                0.93329,                 0.5865,                 1.3173,                0.61962,                 1.0141,              0.0002584,              0.0002584,              0.0002584
                    494,                0.69827,                0.42383,                0.86149,                0.89367,                0.91781,                0.93442,                0.58262,                 1.3175,                0.62019,                 1.0123,              0.0002386,              0.0002386,              0.0002386
                    495,                0.68531,                0.41551,                 0.8678,                 0.8957,                0.91281,                 0.9379,                0.59303,                 1.3054,                0.62347,                 1.0075,              0.0002188,              0.0002188,              0.0002188
                    496,                0.64958,                0.40017,                0.85879,                0.92985,                0.88932,                0.93939,                0.59312,                 1.2962,                0.62564,                 1.0068,               0.000199,               0.000199,               0.000199
                    497,                0.68916,                 0.4119,                0.86341,                0.93226,                0.88432,                0.93949,                0.59501,                 1.2943,                0.63425,                 1.0064,              0.0001792,              0.0001792,              0.0001792
                    498,                0.68892,                0.40997,                0.85928,                0.90617,                0.90693,                0.93975,                0.59783,                  1.292,                 0.6326,                  1.004,              0.0001594,              0.0001594,              0.0001594
                    499,                0.67518,                0.40479,                0.86387,                0.90479,                0.90441,                0.93535,                0.59591,                 1.2914,                0.62725,                 1.0027,              0.0001396,              0.0001396,              0.0001396
