                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    460,                 1.3296,                0.73284,                0.96498,                0.72684,                0.74855,                0.79515,                0.34169,                 1.9432,                0.93223,                 1.0392,              0.0009118,              0.0009118,              0.0009118
                    461,                 1.0964,                0.59076,                0.86289,                0.73213,                  0.726,                0.78576,                0.33175,                 1.9665,                0.95072,                 1.0415,               0.000892,               0.000892,               0.000892
                    462,                 1.0898,                0.58833,                0.89132,                0.72669,                0.73751,                0.78626,                0.34631,                 1.9191,                0.92551,                 1.0359,              0.0008722,              0.0008722,              0.0008722
                    463,                 1.0969,                0.58543,                0.87084,                 0.7152,                0.73563,                0.78528,                0.34207,                 1.9131,                0.92399,                 1.0352,              0.0008524,              0.0008524,              0.0008524
                    464,                 1.1731,                 0.6778,                0.93512,                0.72324,                0.74375,                0.79596,                0.35591,                 1.8907,                0.91078,                 1.0372,              0.0008326,              0.0008326,              0.0008326
                    465,                 1.2361,                0.68032,                0.88302,                 0.7422,                0.75733,                0.81481,                0.36483,                 1.8726,                0.90038,                 1.0356,              0.0008128,              0.0008128,              0.0008128
                    466,                 1.6635,                 0.8819,                 0.9525,                0.74535,                0.75942,                0.81407,                 0.3626,                   1.88,                0.89875,                 1.0351,               0.000793,               0.000793,               0.000793
                    467,                 1.0965,                0.59717,                0.87985,                0.74473,                0.75607,                0.81527,                 0.3646,                 1.8897,                0.89255,                 1.0354,              0.0007732,              0.0007732,              0.0007732
                    468,                 1.2694,                0.63954,                0.87644,                0.75011,                 0.7564,                0.81953,                0.36656,                 1.8811,                0.88853,                 1.0346,              0.0007534,              0.0007534,              0.0007534
                    469,                 1.2366,                0.62494,                0.89212,                0.74502,                0.75942,                0.81948,                0.36463,                 1.8939,                0.88701,                 1.0339,              0.0007336,              0.0007336,              0.0007336
                    470,                 1.0661,                0.58445,                 0.9015,                0.76546,                0.76272,                0.82973,                0.36622,                 1.8883,                0.89021,                 1.0333,              0.0007138,              0.0007138,              0.0007138
                    471,                0.99493,                0.56057,                0.87199,                0.77837,                   0.75,                 0.8356,                 0.3719,                 1.8738,                0.88438,                 1.0308,               0.000694,               0.000694,               0.000694
                    472,                 1.3028,                0.63608,                0.87763,                0.76568,                0.75343,                0.82688,                0.36699,                 1.8843,                0.89505,                 1.0302,              0.0006742,              0.0006742,              0.0006742
                    473,                 1.3018,                0.64744,                0.87801,                0.77418,                0.75864,                0.83704,                0.37581,                 1.8596,                0.88898,                 1.0294,              0.0006544,              0.0006544,              0.0006544
                    474,                 1.2971,                0.65861,                0.88831,                0.77889,                 0.7596,                0.83336,                0.37765,                 1.8625,                0.89306,                 1.0311,              0.0006346,              0.0006346,              0.0006346
                    475,                 1.1616,                0.60504,                0.87904,                0.77876,                0.76504,                0.83799,                0.38636,                 1.8374,                0.88855,                 1.0269,              0.0006148,              0.0006148,              0.0006148
                    476,                0.95418,                0.54785,                0.86346,                0.77126,                0.76241,                0.83577,                0.38348,                 1.8389,                0.88718,                 1.0263,               0.000595,               0.000595,               0.000595
                    477,                 1.2541,                  0.643,                0.91202,                0.77912,                0.76567,                0.83668,                0.37901,                  1.848,                 0.8984,                 1.0267,              0.0005752,              0.0005752,              0.0005752
                    478,                 1.2365,                0.61988,                0.88473,                 0.7648,                0.76024,                0.83324,                 0.3785,                 1.8565,                 0.8964,                 1.0282,              0.0005554,              0.0005554,              0.0005554
                    479,                 1.3264,                0.65433,                0.88199,                0.75391,                0.75302,                0.82338,                0.37737,                  1.855,                0.89542,                 1.0282,              0.0005356,              0.0005356,              0.0005356
                    480,                 1.0599,                0.58935,                0.88973,                0.75782,                0.75573,                0.82526,                0.38551,                 1.8411,                  0.898,                 1.0268,              0.0005158,              0.0005158,              0.0005158
                    481,                 1.2474,                0.63788,                0.89058,                0.75652,                0.75264,                0.82532,                0.38137,                 1.8465,                0.90154,                 1.0265,               0.000496,               0.000496,               0.000496
                    482,                0.97388,                0.57088,                0.85802,                0.75495,                0.73914,                0.82203,                0.37666,                 1.8592,                0.90115,                 1.0284,              0.0004762,              0.0004762,              0.0004762
                    483,                0.93205,                0.55415,                0.88455,                0.75674,                0.74123,                0.82508,                0.37457,                 1.8641,                0.90741,                 1.0284,              0.0004564,              0.0004564,              0.0004564
                    484,                  1.114,                0.60817,                0.89215,                0.74901,                0.73597,                0.82259,                0.37082,                 1.8694,                0.90945,                 1.0282,              0.0004366,              0.0004366,              0.0004366
                    485,                 1.2265,                0.67344,                0.90727,                0.75885,                0.74498,                0.82928,                0.37258,                 1.8699,                0.90402,                 1.0274,              0.0004168,              0.0004168,              0.0004168
                    486,                 1.0218,                0.56752,                0.88855,                0.75861,                0.74844,                0.82884,                0.37821,                 1.8565,                0.89691,                 1.0259,               0.000397,               0.000397,               0.000397
                    487,                0.95743,                0.56049,                0.86184,                  0.741,                0.76056,                0.82799,                0.37643,                 1.8608,                0.89597,                 1.0262,              0.0003772,              0.0003772,              0.0003772
                    488,                 1.0728,                0.59127,                0.87326,                0.73359,                0.75966,                 0.8257,                0.37804,                 1.8573,                0.89216,                 1.0248,              0.0003574,              0.0003574,              0.0003574
                    489,                 1.2598,                0.71308,                0.91845,                0.73066,                0.75838,                0.82363,                0.37584,                 1.8599,                0.88889,                 1.0279,              0.0003376,              0.0003376,              0.0003376
                    490,                 1.0632,                0.62192,                0.90049,                0.73527,                0.75997,                0.82238,                 0.3765,                 1.8531,                0.88905,                 1.0252,              0.0003178,              0.0003178,              0.0003178
                    491,                0.97201,                0.56598,                  0.876,                0.73685,                 0.7659,                0.82507,                 0.3793,                 1.8446,                0.88325,                 1.0244,               0.000298,               0.000298,               0.000298
                    492,                 1.1353,                0.60968,                0.89296,                0.74378,                0.76815,                0.82603,                0.38023,                 1.8385,                0.88384,                 1.0244,              0.0002782,              0.0002782,              0.0002782
                    493,                 1.0122,                0.58662,                0.90223,                0.74428,                0.77111,                0.82955,                 0.3796,                 1.8439,                0.89576,                 1.0253,              0.0002584,              0.0002584,              0.0002584
                    494,                0.97023,                0.56761,                0.87126,                0.75289,                0.76902,                0.83035,                0.37659,                 1.8447,                0.89336,                 1.0268,              0.0002386,              0.0002386,              0.0002386
                    495,                 1.1398,                0.62254,                0.86953,                0.75096,                0.77254,                0.83375,                0.37717,                  1.846,                0.88913,                 1.0277,              0.0002188,              0.0002188,              0.0002188
                    496,                  1.028,                0.57502,                0.89153,                0.74707,                0.77091,                0.83217,                0.37908,                 1.8442,                 0.8886,                 1.0269,               0.000199,               0.000199,               0.000199
                    497,                0.97427,                0.55706,                 0.8608,                0.75221,                 0.7744,                0.83575,                0.37898,                 1.8396,                0.88335,                 1.0256,              0.0001792,              0.0001792,              0.0001792
                    498,                 1.1429,                0.60667,                0.87624,                0.75956,                 0.7688,                0.83551,                0.38022,                  1.837,                0.88172,                  1.025,              0.0001594,              0.0001594,              0.0001594
                    499,                0.95597,                0.55508,                0.87195,                0.74148,                0.77174,                0.83236,                0.37941,                 1.8349,                0.88131,                 1.0239,              0.0001396,              0.0001396,              0.0001396
